Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ANET,AJG,AIZ
1999-12-31,27.323932647705078,6.8107337951660165,,18.375,,1.143539309501648,16.693561553955078,14.46875,,29.46961975097656,5.672504901885986,47.562416076660156,18.51785469055176,327.625,7.740581035614014,5.930375099182129,15.459270477294922,7.53125,,,29.93456840515137,,5.514491558074951,14.75484561920166,,,1.7857407331466677,76.125,,12.103710174560547,,12.860207557678224,36.15385055541992,1042.491943359375,26.20321273803711,,,2.9235339164733887,1.8637874126434328,48.85873794555664,3.6437301635742183,31.57281875610352,2.75,,28.388517379760746,0.6491662859916687,12.383976936340332,14.637460708618164,3.1873369216918945,24.136430740356445,,7.1490888595581055,,7.91680383682251,
2000-01-03,26.34682464599609,6.564564228057861,,18.25,,1.227554202079773,16.274673461914062,15.5,,28.58256721496582,5.379488468170166,44.29417037963867,18.10405731201172,321.25,7.713035106658935,5.56334924697876,15.185927391052244,7.375,,,29.25542640686035,,5.376631736755371,14.409927368164062,,,1.8197077512741089,89.375,,11.942023277282715,,12.584994316101074,34.196666717529304,1002.1182250976562,25.131500244140625,,,2.995720624923706,1.857676386833191,51.19744873046875,3.681364297866821,30.61800193786621,2.765625,,27.67879676818848,0.6436018943786621,11.441033363342285,13.971078872680664,3.47022557258606,24.100704193115234,,7.075386047363281,,7.779251575469972,
2000-01-04,25.299936294555664,6.377004146575928,,17.8125,,1.1902146339416504,14.909400939941404,14.625,,27.44912528991699,5.236737251281738,40.91059112548828,17.552309036254886,300.0,7.616623401641847,5.56334924697876,14.85183334350586,6.9375,,,28.31507110595703,,5.376631736755371,13.950034141540527,,,1.83426570892334,81.9375,,11.942023277282715,,12.735111236572266,32.905452728271484,950.8975219726562,24.86357498168945,,,2.7911927700042725,1.8515655994415283,47.28264617919922,3.5547752380371094,29.069047927856445,2.6875,,27.05779457092285,0.6343279480934143,10.938130378723145,13.78724479675293,3.1776502132415767,22.90995788574219,,7.001688480377197,,7.427733421325684,
2000-01-05,26.032758712768555,6.365283966064452,,18.0,,1.1948819160461426,15.20417308807373,15.0,,27.74481010437012,5.20668363571167,38.372894287109375,17.65574836730957,283.5,7.657941818237305,5.659932613372803,14.57848072052002,7.28125,,,28.83748435974121,,5.639822006225586,14.563220024108887,,,1.8245605230331419,69.75,,12.403996467590332,,13.210492134094238,32.18603134155273,953.1571655273438,25.613773345947266,,,3.0077500343322754,1.869897961616516,48.90957260131836,3.4760844707489014,29.49343681335449,2.703125,,27.85622596740723,0.6324734091758728,11.252445220947266,13.92512035369873,3.2241518497467037,22.05262565612793,,6.891132831573486,,7.458300113677978,
2000-01-06,28.12655639648437,6.588011264801025,,18.03125,,1.171544075012207,15.328289985656738,16.0,,27.96656608581543,5.311870574951172,36.91181564331055,18.82821273803711,236.125,7.664830684661865,5.853107929229736,14.305136680603027,7.75,,,29.25542640686035,,5.639822006225586,14.486568450927734,,,1.7905929088592532,65.5625,,12.35780143737793,,13.285550117492676,32.84177017211914,982.2319946289062,25.345844268798828,,,3.236339569091797,1.857676386833191,49.72303009033203,3.380287408828736,28.687129974365234,2.703125,,28.83209228515625,0.623199462890625,12.321112632751465,14.200862884521484,2.9451389312744136,22.08833885192871,,6.927988052368164,,7.444930076599121,
2000-01-07,28.68490028381348,6.658342361450195,,17.9375,,1.2042169570922852,16.072982788085938,16.25,,28.508647918701172,5.417055130004883,39.98779678344727,20.13860511779785,248.375,7.9471797943115225,5.7565226554870605,14.57848072052002,8.25,,,31.29284858703613,,5.715019226074219,15.023115158081055,,,1.839118242263794,69.5625,,12.542591094970705,,13.460686683654785,33.31991958618164,1055.7486572265623,26.739057540893555,,,3.657426595687866,1.88211989402771,55.31562423706055,3.4145004749298096,29.49343681335449,2.703125,,30.340221405029297,0.6491662859916687,12.27920913696289,14.361713409423828,3.0846450328826904,22.27886199951172,,7.0385379791259775,,7.73340368270874,
2000-01-10,28.545318603515625,6.6114540100097665,,20.5,,1.2648946046829224,16.693561553955078,17.5,,29.789947509765625,5.093986511230469,42.41013717651367,18.89718437194824,285.5,7.809446811676025,5.737203121185303,14.760722160339355,8.28125,,,32.44216537475586,,5.727553367614746,14.67819595336914,,,1.8633806705474851,69.1875,,12.450193405151367,,13.410646438598633,33.78440475463867,1037.06884765625,29.096820831298828,,,3.753672361373901,1.9432272911071775,58.671165466308594,3.5753023624420166,32.060840606689446,2.71875,,21.38010025024414,0.6565853357315063,11.797259330749512,14.591504096984865,3.0303926467895512,24.07688331604004,,7.0385379791259775,,7.450660228729247,
2000-01-11,28.05675506591797,6.517674922943115,,19.8125,,1.3209048509597778,15.545493125915527,17.25,,29.93779182434082,4.98879861831665,41.833396911621094,18.035083770751953,278.4375,7.809446811676025,5.71788501739502,14.79109001159668,7.5,,,32.233200073242195,,5.715019226074219,14.639869689941404,,,1.8730864524841309,66.75,,12.427096366882324,,13.460686683654785,34.098594665527344,1020.1956787109376,31.29380798339844,,,3.873983144760132,1.888229727745056,54.0445785522461,3.66083574295044,30.74530601501465,2.65625,,20.049392700195312,0.6491662859916687,11.839165687561035,14.52256965637207,2.8753855228424072,23.01711845397949,,6.927988052368164,,7.404810428619385,
2000-01-12,28.12655639648437,6.45911979675293,,19.59375,,1.2648946046829224,15.467921257019045,18.125,,30.55378341674805,4.9061546325683585,40.98748779296875,18.345436096191406,254.0,7.58907413482666,5.7565226554870605,14.57848072052002,7.40625,,,34.218414306640625,,5.777683734893799,14.716520309448242,,,1.8827911615371704,63.5625,,12.49638557434082,,13.560765266418455,33.92101287841797,1050.92822265625,32.57985305786133,,,3.873983144760132,1.894341230392456,51.70586013793945,4.1671953201293945,31.74257850646973,2.59375,,19.783254623413086,0.6269087195396423,11.776301383972168,14.52256965637207,2.702939510345459,24.207868576049805,,7.112240791320801,,7.343673706054687,
2000-01-13,28.12655639648437,6.399858474731445,,21.0,,1.278897047042847,16.290189743041992,18.875,,31.07122230529785,5.018852233886719,41.60270309448242,18.207500457763672,232.8125,7.575302124023437,5.8337883949279785,14.63922882080078,8.71875,,,34.89754104614258,,5.827815055847168,15.21473503112793,,,1.902202010154724,65.9375,,12.542591094970705,,13.535744667053224,34.098594665527344,1079.853271484375,31.722501754760746,,,4.55974817276001,1.869897961616516,54.34962463378906,4.112454891204834,31.848655700683594,2.5,,21.557531356811523,0.6361826062202454,12.02775764465332,14.292781829833984,2.9993913173675537,23.71966361999512,,7.075386047363281,,7.3283939361572275,
2000-01-14,27.72523307800293,6.542081356048584,,21.375,,1.2648946046829224,16.460847854614258,20.1875,,32.8206787109375,5.161606311798097,42.06409072875977,17.862655639648438,230.0,7.533979415893555,5.71788501739502,14.730342864990234,8.65625,,,37.3006706237793,,5.752617835998535,14.831494331359865,,,1.8827911615371704,64.25,,12.35780143737793,,13.535744667053224,34.863643646240234,1099.73876953125,32.687023162841804,,,4.271007061004639,1.8515655994415283,55.56981658935547,4.19798755645752,34.41607666015625,2.484375,,21.247020721435547,0.6491662859916687,11.922982215881348,13.810227394104006,3.11370849609375,25.839195251464844,,7.370197296142577,,7.290184497833253,
2000-01-18,27.11455345153809,6.399858474731445,,26.0,,1.2695618867874146,15.88680934906006,19.5,,30.726253509521484,4.808482646942139,43.98657989501953,17.000568389892578,211.5,7.520210266113281,5.601982593536377,14.760722160339355,8.265625,,,35.7856330871582,,5.715019226074219,14.75484561920166,,,1.7857407331466677,64.125,,11.942023277282715,,13.210492134094238,33.128662109375,1044.90185546875,32.95495986938477,,,4.090540885925293,1.9432272911071775,56.1799201965332,4.310890197753906,33.440013885498054,2.484375,,20.40424919128418,0.6398923397064209,13.033559799194336,14.040005683898926,3.2222135066986084,25.743927001953125,,7.70185661315918,,7.343673706054687,
2000-01-19,27.58564758300781,6.269491195678711,,24.375,,1.250892162322998,15.669607162475586,19.59375,,30.89874267578125,4.522979259490967,43.06378936767578,17.035051345825195,224.75,7.3411545753479,5.621300220489502,14.699968338012695,8.53125,,,36.41256332397461,,5.765151023864746,14.448254585266113,,,1.8148561716079712,66.8125,,12.242300987243652,,13.385624885559082,32.554874420166016,1024.4139404296877,33.43722152709961,,,4.102572441101073,1.906562566757202,58.56947708129883,4.269834518432616,34.43729782104492,2.46875,,19.3840274810791,0.6510202884674072,12.949740409851074,14.15491008758545,3.3035922050476074,27.12520408630371,,7.886110782623291,,7.336031913757324,
2000-01-20,26.55620574951172,6.07987117767334,,23.5,,1.1808794736862185,15.840267181396484,19.5,,30.62770271301269,4.891127586364746,41.91029357910156,16.483314514160153,234.0,7.16210412979126,5.544032096862793,14.699968338012695,9.96875,,,35.52444839477539,,5.990743637084961,14.563220024108887,,,1.7529853582382202,64.75,,12.196106910705565,,13.235508918762207,33.09451675415039,1015.6765747070312,34.72327423095703,,,3.8860130310058594,1.9187836647033687,58.41692733764648,4.245884895324707,33.758312225341804,2.578125,,18.718677520751953,0.6398923397064209,13.033559799194336,13.92512035369873,3.518665313720703,26.672712326049805,,7.70185661315918,,7.3283939361572275,
